1588129200,7763.00560532,7844,7705.1,7788.9,1199.44183949,9342774.885580128
1588132800,7788.9733317,7840.2,7788.9733317,7822.1,321.1052346,2511888.6277369927
1588136400,7824.9,7854.9,7810,7846.7,438.51471198,3438320.0472428785
1588140000,7846.7,7879.91744224,7837.3,7865.6,475.01404172,3735049.410888102
1588143600,7866.5,7949,7850.4,7946.2,1117.52115232,8853149.82101392
1588147200,7946.3,7964.6,7914.03479654,7934.9,470.50187271,3736111.4860577835
1588150800,7934.9,7961.52281635,7924.1490945,7937.8,267.31733535,2122849.3403134854
1588154400,7937.9,7980,7930.2,7973.3,476.9464557,3794699.5157347326
1588158000,7973.3,8136.6,7965,8104.7,2166.46180588,17469061.500172056
1588161600,8104.73328488,8202.8,8101,8121.2,1460.94861208,11905901.769973364
1588165200,8121.2,8242.7,8121.1,8230,1005.67403392,8234995.3202175535
1588168800,8230,8362,8229.9,8280,3544.38935238,29428730.5589275
1588172400,8280,8344.9,8248.96256715,8344.4,653.42352121,5417808.748345325
1588176000,8344.2,8365,8282.5,8353.51260413,543.22445564,4520511.191753156
1588179600,8353.6,8761.3,8329.8,8576.3,6213.57745613,53078062.34445514
1588183200,8578.4,8908,8575.1,8697.9,4884.96732722,42855490.477182284
1588186800,8698,8729,8578.1,8614.1,1332.09180648,11504009.516798912
1588190400,8614.9,8755,8614.9,8708.2,617.50409113,5367726.8425380755
1588194000,8708.7,8912,8689.3,8911.5,737.59308273,6498858.354600565
1588197600,8911.5,8918,8742.1,8856.62305625,1204.36356249,10615997.025070565
1588201200,8856.6,8856.6,8681.06642455,8752.8,604.98151617,5294600.08898686
1588204800,8752.8,8788,8701.1,8778.7,324.84125627,2841801.4504574733
1588208400,8782.1,8805,8707,8802.153984,929.47093632,8109526.525845164
1588212000,8802.2,8860,8788,8841.5,327.23459123,2889364.1524221557
1588215600,8841.4,8958,8815.4,8951.1,629.66842917,5600784.928089891
1588219200,8951.2,9269.2,8855.300937,9269.2,4418.55414061,40005377.61652148
1588222800,9269.1,9269.1,9030.2,9141.6,1365.78857358,12469727.841204613
1588226400,9141.1,9376.9,9141.1,9360,1706.25565228,15817464.842722509
1588230000,9360,9441.90721684,9258,9300.7,2329.53212695,21833978.03039804
1588233600,9301.4,9316.9,9020,9167.2,1950.70266788,17868308.594605062
1588237200,9166.9,9209.9,9088.4,9114.5,467.06208221,4278422.0018456895
1588240800,9114.4,9114.4,8651.5,8657.8,3936.56239717,35066837.38391909
1588244400,8657.5,8894.2,8523.6,8894.2,1791.79090054,15596703.696174169
1588248000,8894.3,8961.3,8826.08839186,8843.9,733.76290451,6538286.821596175
1588251600,8839.8,8913.9,8700.8955058,8763.4,616.73468782,5422028.214622879
1588255200,8763.4,8868.1,8730.8,8863.01889874,1250.04764239,11037395.497520724
1588258800,8863.1579862,8933.3,8800,8834.298408,1006.20698405,8923063.407013921
1588262400,8831.2,8859.1,8751,8788.10036637,390.53115363,3440929.186607044
1588266000,8787.8,8796,8622.3,8690.4,683.80955377,5946256.915839478
1588269600,8692.4,8710.6,8416,8566.6,1802.55496529,15380333.687779536
1588273200,8561.37698029,8736,8560.39214673,8672.4,719.24868522,6226218.778636947
1588276800,8672.8495308,8857.1,8667.3,8840.96692391,795.080896,6977988.2265537465
1588280400,8840.96692391,8887.3,8689.9,8830.1,532.34719125,4676384.599235941
1588284000,8824.94691225,8852.7,8741.5,8759.5,171.19739183,1505944.7543254711
1588287600,8762.98421853,8770,8636,8758.8,369.38175348,3211931.6392943664
1588291200,8758.86367053,8774.4,8597.2,8631.81715292,897.52555191,7777747.359507612
1588294800,8630.7,8730,8626.5,8716.66990072,279.83260123,2434025.271931933
1588298400,8716.66990072,8760,8667.58936896,8668.6,120.20762668,1048424.864844012
1588302000,8667.9,8737,8656.6,8734,83.69125313,728984.4309369157
1588305600,8733.9,8742.3,8665.8,8676.14706,156.97239274,1366932.6912020587
1588309200,8677.89466763,8802.8,8677.89466763,8799.2,189.31834542,1655991.3347818612
1588312800,8798.9,8839,8763.5,8812.90414424,188.79006125,1662563.1969150165
1588316400,8804.2,8806.5,8742.4,8759.4,163.57777742,1434689.3323302867
1588320000,8759.37601973,8782.71547712,8708.5,8771.2,187.13126115,1638124.8476235608
1588323600,8771.2,8804.63881331,8763.2,8804.63881331,116.46013862,1023396.688701111
